symbol,date,open,high,low,close,volume,average_price,daily_gain
AAPL,2024-02-06,185.291266866256,187.72069551270494,185.2020260688322,187.71078491210938,43490800,186.46136079076857,1.3057917336167808
AAPL,2024-02-07,189.03952431241242,189.4460858813363,187.02656792958788,187.81985473632812,53439000,188.23632690546208,-0.64519289313733
AAPL,2024-02-08,187.80003823127362,187.94877290356362,185.77717103468487,186.73902893066406,40962000,186.86297196912426,-0.5649675636928968
AAPL,2024-02-09,187.30490815466524,188.63536538849903,186.65954875354646,187.5034942626953,45155200,187.64745707102276,0.10602290670679608
AAPL,2024-02-12,187.0765772861258,187.32479480430874,185.45819421957458,185.8156280517578,41781900,186.39149451194166,-0.6740283859477585
AAPL,2024-02-13,184.44546335353002,184.88232857566155,182.20156746712615,183.7206573486328,56529500,183.54194802139386,-0.3929649402696095
AAPL,2024-02-14,183.9986922104331,184.2071864451767,181.13922150541597,182.83702087402344,54630500,182.67320397529633,-0.631347604949871
AAPL,2024-02-15,182.24128500065143,183.17458519121215,180.05697410890977,182.549072265625,65434500,181.61577965006097,0.16888997735747383
AAPL,2024-02-16,182.1122335213933,183.53204565484478,180.37471083115267,181.01014709472656,49752500,181.95337824299872,-0.6051688046192014
AAPL,2024-02-20,180.49384354523508,181.12927978468986,178.7166127841021,180.26548767089844,53665600,179.92294628439598,-0.12651726499436672
AAPL,2024-02-21,180.64276986037862,181.5859933284812,179.3718974749363,181.0200653076172,41371400,180.47894540170876,0.2088627447033631
AAPL,2024-02-22,182.17178149569722,183.64123998867086,181.1590650140456,183.05543518066406,52292200,182.40015250135824,0.4850661709029377
AAPL,2024-02-23,183.6909108156971,183.72069570978937,180.93073286316653,181.2186737060547,45119700,182.32571428647793,-1.3458679575729693
AAPL,2024-02-26,180.94064867140935,181.45693020455124,179.36197373162466,179.86834716796875,40867400,180.40945196808795,-0.592626096631229
AAPL,2024-02-27,179.80876047563007,182.60864595739088,178.27973221361,181.32785034179688,54318900,180.44418908550045,0.8448364040486753
AAPL,2024-02-28,181.20870480571682,181.814356133641,178.84568442217187,180.12648010253906,48953900,180.33002027790644,-0.5972255606252838
AAPL,2024-02-29,179.97755459220346,181.26828866128915,178.2499552858893,179.4612579345703,136682600,179.75912197358923,-0.2868672478648702
AAPL,2024-03-01,178.26981201401622,179.24282037465971,176.11528592616577,178.3790283203125,73563100,177.67905315041276,0.0612646106833211
AAPL,2024-03-04,174.8940486462885,175.63870116419773,172.55087478393426,173.85154724121094,81510100,174.09478797406598,-0.596075974652487
AAPL,2024-03-05,169.54246434952904,170.81333665210278,168.41059323161204,168.9070281982422,95132400,169.61196494185742,-0.3747946885901324
AAPL,2024-03-06,169.84035496658896,170.01907946057096,167.47731930724007,167.9141845703125,68587700,168.7481993839055,-1.1341064358087205
AAPL,2024-03-07,167.94396839769192,169.51270494606766,167.28868565722726,167.7950439453125,71765100,168.40069530164746,-0.08867508241008382
AAPL,2024-03-08,167.79503440936114,172.4615205019895,167.73546463179477,169.5126953125,76267000,170.09849256689213,1.0236661109698708
AAPL,2024-03-11,171.7069430151515,173.13667826239134,170.8232893067872,171.51829528808594,60139500,171.97998378458925,-0.10986610311320445
AAPL,2024-03-12,171.9154568772979,172.78918743932962,169.79071540599014,171.99488830566406,59825400,171.2899514226599,0.046203773534361274
AAPL,2024-03-13,171.53817270319811,171.9551763303205,169.54249409126064,169.9098663330078,52488700,170.74883521079056,-0.9492384957415044
AAPL,2024-03-14,171.67715534575908,173.06716728584055,170.82328653971078,171.76651000976562,72913500,171.94522691277567,0.052048080495385944
AAPL,2024-03-15,169.94953240440205,171.38919067382812,169.07580207813328,171.38919067382812,121752700,170.2324963759807,0.8471092853614616
AAPL,2024-03-18,174.31819990832292,176.44294118443133,172.282813299669,172.48138427734375,75604200,174.36287724205016,-1.053714203075289
AAPL,2024-03-19,173.09697026746844,175.350789645184,171.7963128554373,174.82456970214844,55215200,173.57355125031063,0.9980529595697287
AAPL,2024-03-20,174.46712406809783,177.39608764648438,173.84161109695287,177.39608764648438,53423100,175.61884937171862,1.6788054448833085
AAPL,2024-03-21,175.78764197696165,176.22450721449738,169.6219124199128,170.14813232421875,106181300,172.92320981720508,-3.2081377219235945
AAPL,2024-03-22,170.535384758446,171.8161958354467,168.8475084023186,171.0516815185547,71160100,170.33185211888264,0.3027505176359612
AAPL,2024-03-25,169.35386403283357,170.71409125238694,168.24183919385965,169.63186645507812,54288300,169.4779652231233,0.16415475597926532
AAPL,2024-03-26,168.78791039294236,170.19778406175462,168.37090678526505,168.49998474121094,57388400,169.28434542350982,-0.17058428596048708
AAPL,2024-03-27,169.19497814129184,172.3622358242069,168.8971141151568,172.0742950439453,60273300,170.62967496968184,1.7017744464312663
AAPL,2024-03-28,170.52541861342735,171.00199196056712,169.29425438748996,170.25733947753906,65672700,170.14812317402854,-0.15720772777928654
AAPL,2024-04-01,169.969420845431,170.02899062252595,168.27160644825386,168.81768798828125,46240500,169.1502985353899,-0.6776118030060928
AAPL,2024-04-02,167.87446369081778,168.13260444031488,167.0305181193942,167.63616943359375,49329500,167.58156127985455,-0.14194788890757346
AAPL,2024-04-03,167.58654549603682,169.4630694684258,167.37805124910258,168.44041442871094,47691700,168.4205603587642,0.5095092390303556
AAPL,2024-04-04,169.0758380772312,170.69422114433502,167.6163330078125,167.6163330078125,53704400,169.15527707607376,-0.8632250982851953
AAPL,2024-04-05,168.3808338913719,169.17513298848516,167.74539764368038,168.37091064453125,42104800,168.46026531608277,-0.005893335132820846
AAPL,2024-04-08,167.8248441796421,167.99363029110225,167.04048340873945,167.2489776611328,37425500,167.51705684992083,-0.3431354405983365
AAPL,2024-04-09,167.49718091534808,168.86734648560252,167.1496854743383,168.46026611328125,42373800,168.0085159799704,0.5749859147897568
AAPL,2024-04-10,167.59645660291815,167.8843822327512,165.91850390321875,166.58372497558594,49709300,166.90144306798499,-0.6042679229977119
AAPL,2024-04-11,167.13973556457645,174.20898041040104,166.96102623293754,173.79196166992188,91070300,170.5850033216693,3.980038668168918
AAPL,2024-04-12,173.0175330436537,177.0883063929916,172.96790166012116,175.2912139892578,101670900,175.02810402655638,1.3141332589862038
AAPL,2024-04-15,174.10968609239896,175.37063525095596,171.27007724910962,171.45872497558594,73531800,173.32035625003277,-1.5225810673199267
AAPL,2024-04-16,170.52544539032877,172.52110890421707,167.0702615685236,168.17234802246094,73711200,169.79568523637033,-1.379909820778739
AAPL,2024-04-17,168.40070660473845,169.43328489386477,166.80218505859375,166.80218505859375,50901200,168.11773497622926,-0.9492368401378884
AAPL,2024-04-18,166.83194578270678,167.4375970919546,165.36250241682455,165.8489990234375,43122900,166.40004975438956,-0.5891837769185637
AAPL,2024-04-19,165.02494208062998,165.21357466916862,162.9101239696921,163.8235626220703,68149400,164.06184931943037,-0.7279987154745893
AAPL,2024-04-22,164.33983649468445,166.0674204920171,163.5951840406637,164.6575469970703,48116400,164.8313022663404,0.19332531245164083
AAPL,2024-04-23,164.17107024309314,165.85894631264824,163.74412823991455,165.7100067138672,49537800,164.8015372762814,0.9373980863347583
AAPL,2024-04-24,165.35256706337344,168.09289802448964,165.02493328758231,167.8148956298828,48251800,166.558915656036,1.4891383969658314
AAPL,2024-04-25,168.32127707377066,169.39357866495865,166.95111140447554,168.6787109375,50558300,168.1723450347171,0.21235215769702556
AAPL,2024-04-26,168.66876193087458,170.1183436596222,167.97374080476908,168.0928955078125,44838400,169.04604223219565,-0.34141853919464227
AAPL,2024-04-29,172.13386150928326,174.77489926024026,171.86579752591055,172.262939453125,68169400,173.3203483930754,0.07498695649419028
AAPL,2024-04-30,172.09414938579766,173.74231713050509,168.78789065093028,169.11553955078125,65934800,171.26510389071768,-1.7308024971488243
AAPL,2024-05-01,168.37089789825708,171.47858587357683,167.90424778215495,168.0928955078125,50383100,169.6914168278659,-0.16511308896895885
AAPL,2024-05-02,171.27999852318183,172.1835138606425,169.67155396857694,171.79629516601562,94214900,170.92753391460974,0.30143428729882654
AAPL,2024-05-03,185.31919936550048,185.66670996286234,181.35765733555206,182.07252502441406,163224100,183.5121836492072,-1.7519363089212807
AAPL,2024-05-06,181.04986495546194,182.88666551151155,179.1336178251023,180.4144287109375,78569700,181.01014166830691,-0.3509730563349266
AAPL,2024-05-07,182.14198851894085,183.58164691028847,180.02718583647587,181.09947204589844,77305800,181.80441637338217,-0.5723647147587831
AAPL,2024-05-08,181.5462890620128,181.76472167822584,180.1562619452029,181.43707275390625,45057100,180.96049181171438,-0.06015893173626542
AAPL,2024-05-09,181.25836496086742,183.34339825305352,180.81157644111198,183.25404357910156,48983000,182.07748734708275,1.101013251810471
AAPL,2024-05-10,183.83067066594327,184.01957427538,181.07670119634082,181.9913787841797,50759500,182.5481377358604,-1.0005359144372288
AAPL,2024-05-13,184.3675441223296,186.01794745703555,183.55227916041125,185.2026824951172,72044800,184.7851133087234,0.45297472326987254
AAPL,2024-05-14,186.4255779791011,187.21101770983566,185.2126323262415,186.34603881835938,52393600,186.21182501803858,-0.042665368992785904
AAPL,2024-05-15,186.82328796013638,189.54743236218252,186.2864023770235,188.62281799316406,70400000,187.91691736960303,0.9632257587778112
AAPL,2024-05-16,189.36847263644847,189.99483406684226,188.56315946625315,188.7421112060547,52845200,189.27899676654772,-0.33076331116440943
AAPL,2024-05-17,188.4140082479681,189.70649303935699,188.08591490450098,188.7719268798828,41282900,188.89620397192897,0.18996391788643663
AAPL,2024-05-20,188.2350632210391,190.81008101901142,187.91690657220929,189.93516540527344,44361300,189.36349379561034,0.9031803932500915
AAPL,2024-05-21,189.98487181213304,191.6153866469515,189.815856788038,191.2375946044922,42309400,190.71562171749474,0.6593802866566707
AAPL,2024-05-22,191.15804664976199,191.70486886169914,189.1696132758398,189.79595947265625,34648500,190.43724106876948,-0.7125450385048864
AAPL,2024-05-23,189.87550428926582,189.89539287135,185.55067067436462,185.79922485351562,51005900,187.72303177285733,-2.1468169109060993
AAPL,2024-05-24,187.7280219308774,189.47783802324832,186.95251887628444,188.8813018798828,36327000,188.21517844976637,0.6143355356027072
AAPL,2024-05-28,190.40243380522858,191.88382214222983,188.00638309980087,188.8912353515625,52280100,189.94510262101534,-0.7936865214716515
AAPL,2024-05-29,188.51345399670836,191.13818582461732,188.41402624535667,189.18951416015625,53068000,189.77610603498698,0.3586270099638038
AAPL,2024-05-30,189.6567821553814,191.06856812279528,189.52754429358754,190.1837158203125,49889100,190.2980562081914,0.2778353924086947
AAPL,2024-05-31,190.33284000805318,191.4563096895504,188.81168973037515,191.13815307617188,75158300,190.13399970996278,0.4231077874341702
AAPL,2024-06-03,191.7843976924141,193.86232215027837,191.40660565779223,192.90786743164062,50080500,192.6344639040353,0.5857982988941336
AAPL,2024-06-04,193.51434462038463,194.19041988861153,191.91365507081835,193.2260284423828,47471400,193.05203747971495,-0.148989563831771
AAPL,2024-06-05,194.269945311189,195.76127042413225,193.74301165159252,194.7372283935547,54156800,194.75214103786237,0.24053287378919308
AAPL,2024-06-06,194.55829468881035,195.36360789712964,193.047080853253,193.35528564453125,41181800,194.20534437519132,-0.6183283247847505
AAPL,2024-06-07,193.5242766218339,195.80104138427978,193.0172315608974,195.75132751464844,53103900,194.40913647258859,1.1507863156447373
AAPL,2024-06-10,195.76126603853862,196.15896182874013,191.03873662001607,192.0031280517578,97010200,193.5988492243781,-1.9197556609799216
AAPL,2024-06-11,192.53006958414636,205.96194772636147,192.51019617172983,205.95199584960938,172373300,199.23607194904565,6.971340266200281
AAPL,2024-06-12,206.17072098738436,218.92652361101457,205.7034379048798,211.8377685546875,198134300,212.31498075794718,2.748715986519692
AAPL,2024-06-13,213.49810017257707,215.49647028335949,210.37626033331,213.00099182128906,97862700,212.93636530833476,-0.23283970718529942
AAPL,2024-06-14,212.61325905037393,213.92561727783075,210.07800329190465,211.26112365722656,70122700,212.0018102848677,-0.6359600521560163
AAPL,2024-06-17,212.13602802573277,217.6837594401996,211.4897931914233,215.4169464111328,93728300,214.58677631581145,1.546610642206451
AAPL,2024-06-18,216.33160783720555,217.36560169939582,211.76815683093403,213.05068969726562,79943300,214.5668792651649,-1.516615243024909
AAPL,2024-06-20,212.6927670816265,213.00098699569836,207.64215969704074,208.46734619140625,86172500,210.32157334636955,-1.9866312090427747
AAPL,2024-06-21,209.17327704334386,210.66460227969185,205.91224707350656,206.29005432128906,241805100,208.28842467659922,-1.3783896121000911
AAPL,2024-06-24,206.51871007112354,211.46990537136972,205.39524025887107,206.936279296875,80727000,208.4325728151204,0.2021943801642264
AAPL,2024-06-25,207.94044013256496,210.1575545458077,207.40356972919952,207.8609161376953,55549700,208.7805621375036,-0.03824364073623609
AAPL,2024-06-26,210.2768443064002,213.61741321993355,209.42181728774156,212.0167236328125,66213200,211.51961525383757,0.8274231678487056
AAPL,2024-06-27,213.4484006592916,214.49233130131694,211.1219370597224,212.86181640625,49772700,212.80713418051965,-0.2748131404263388
AAPL,2024-06-28,214.52215724323335,214.82042530908265,209.08379028418835,209.4019317626953,82542700,211.95210779663552,-2.3868049558780697
AAPL,2024-07-01,210.86342163866271,216.25207446959737,210.6944066158183,215.49647521972656,60402900,213.47324054270786,2.1971822068803792
AAPL,2024-07-02,214.89995598050683,219.10550398155982,213.85604047340246,218.9961395263672,58046200,216.48077222748114,1.9060885923270794
